id;name;login;email;active_partner;partner_id/id;partner_id/name;lang;password;internal;groups_id/id;groups_id/name;;
user_demo_comp_cct_10000045;Jessie Hultman;TKBFH;solveig.anell@goteborgsstadshus.se;TRUE;demo_comp_cct_10000045;Contact;sv_SE;TQC32TEB8ZA;TRUE;;;;
user_demo_comp_cct_10000046;Juno Ljungberg;QAYKO;minja.brostrom@goteborgsstadshus.se;TRUE;demo_comp_cct_10000046;Contact;sv_SE;NWW49XMO7OI;TRUE;;;;
user_demo_comp_cct_10000047;Emanuel Lindman;FUDTH;edward.kjellberg@optimerasvenska.se;TRUE;demo_comp_cct_10000047;Contact;sv_SE;YIU47XIY9MO;TRUE;;;;
user_demo_comp_cct_10000048;Tom Holmer;CGDUR;;TRUE;demo_comp_cct_10000048;Contact;sv_SE;BOI14ZCQ3TJ;TRUE;;;;
user_demo_comp_cct_10000049;Marcus Ljungdahl;YLZUP;merve.vennberg@optimerasvenska.se;TRUE;demo_comp_cct_10000049;Contact;sv_SE;QZG69MGD7KC;TRUE;;;;
user_demo_comp_cct_10000050;Estelle Ring;ZPIPB;;TRUE;demo_comp_cct_10000050;Contact;sv_SE;CMD66HMU6YV;TRUE;;;;
user_demo_comp_cct_10000051;Miriam Tärnqvist;NYSGX;nore.oskarsson@optimerasvenska.se;TRUE;demo_comp_cct_10000051;Contact;sv_SE;HIY01DFQ8EY;TRUE;;;;
user_demo_comp_cct_10000052;Per Nordkvist;HFAJC;;TRUE;demo_comp_cct_10000052;Contact;sv_SE;VKL66WTM2DM;TRUE;;;;
user_demo_comp_cct_10000053;Isabel Burström;KPNRN;;TRUE;demo_comp_cct_10000053;Contact;sv_SE;CGH50ZGE6OE;TRUE;;;;
user_demo_comp_cct_10000054;Melina Bäcklund;CMDNW;gunnar.östberg@capio.se;TRUE;demo_comp_cct_10000054;Contact;sv_SE;LRM60RGP3EA;TRUE;;;;
user_demo_comp_cct_10000055;Alvin Blomkvist;XEIMK;signe.kallstrom@haldex.se;TRUE;demo_comp_cct_10000055;Contact;sv_SE;CXY11IKX1AO;TRUE;;;;
user_demo_comp_cct_10000056;Natali Sahlén;YXYXS;;TRUE;demo_comp_cct_10000056;Contact;sv_SE;NQV92BFQ9KO;TRUE;;;;
user_demo_comp_cct_10000057;River Moberg;XJUXL;;TRUE;demo_comp_cct_10000057;Contact;sv_SE;KZU48KBN7BN;TRUE;;;;
user_demo_comp_cct_10000058;Edward Sjökvist;GUSQW;;TRUE;demo_comp_cct_10000058;Contact;sv_SE;QPQ57EBQ9PL;TRUE;;;;
user_demo_comp_cct_10000059;Eli Hågberg;QQCTS;;TRUE;demo_comp_cct_10000059;Contact;sv_SE;UUZ70DSY8NG;TRUE;;;;
user_demo_comp_cct_10000060;Anya Ståhl;MZFOK;belle.vilhelmsson@bilbolagetinvestsundsvall.se;TRUE;demo_comp_cct_10000060;Contact;sv_SE;GCW85DBN3PR;TRUE;;;;
user_demo_comp_cct_10000061;Baltsar Norberg;NFGOT;kent.vesterlund@bilbolagetinvestsundsvall.se;TRUE;demo_comp_cct_10000061;Contact;sv_SE;OFB56PMV6QV;TRUE;;;;
user_demo_comp_cct_10000062;Helga Hedin;QTHNY;alexandra.borg@bilbolagetinvestsundsvall.se;TRUE;demo_comp_cct_10000062;Contact;sv_SE;GNW45UFF9ZT;TRUE;;;;
user_demo_comp_cct_10000063;Solveig Anell;EMNFQ;haley.hellsten@bilbolagetinvestsundsvall.se;TRUE;demo_comp_cct_10000063;Contact;sv_SE;UOC04BWI8TO;TRUE;;;;
user_demo_comp_cct_10000064;Minja Broström;SRQTU;;TRUE;demo_comp_cct_10000064;Contact;sv_SE;TJR06TSK8OC;TRUE;;;;
user_demo_comp_cct_10000065;Edward Kjellberg;SLHQO;therese.danielsson@kgkholding.se;TRUE;demo_comp_cct_10000065;Contact;sv_SE;VGG99NGK3VY;TRUE;;;;
user_demo_comp_cct_10000066;Louise Malmqvist;QSYQC;beda.rasmusson@kgkholding.se;TRUE;demo_comp_cct_10000066;Contact;sv_SE;CPK87TAB1WC;TRUE;;;;
user_demo_comp_cct_10000067;Merve Vennberg;OATDA;;TRUE;demo_comp_cct_10000067;Contact;sv_SE;CWG97SUK2NK;TRUE;;;;
user_demo_comp_cct_10000068;Noak Lund;AYOIL;jake.velander@fairfordholdingseurope.se;TRUE;demo_comp_cct_10000068;Contact;sv_SE;KPR79DFL0DH;TRUE;;;;
user_demo_comp_cct_10000069;Nore Oskarsson;RTMDT;ester.roslund@fairfordholdingseurope.se;TRUE;demo_comp_cct_10000069;Contact;sv_SE;TCP76ZOA3QJ;TRUE;;;;
user_demo_comp_cct_10000070;Dana Olausson;UWNCB;melina.birgersson@fairfordholdingseurope.se;TRUE;demo_comp_cct_10000070;Contact;sv_SE;HFH55KRK2QH;TRUE;;;;
user_demo_comp_cct_10000071;Penny Appelqvist;YMNXJ;;TRUE;demo_comp_cct_10000071;Contact;sv_SE;VWK74TKV4KR;TRUE;;;;
user_demo_comp_cct_10000072;Gunnar Östberg;HWSHT;;TRUE;demo_comp_cct_10000072;Contact;sv_SE;QVB43HLL6MW;TRUE;;;;
user_demo_comp_cct_10000073;Signe Källström;JBUVX;;TRUE;demo_comp_cct_10000073;Contact;sv_SE;GKU42YHH9TJ;TRUE;;;;
user_demo_comp_cct_10000074;Zuzanna Hågberg;QZXKS;;TRUE;demo_comp_cct_10000074;Contact;sv_SE;AJL28QIH5SB;TRUE;;;;
user_demo_comp_cct_10000075;Sama Vesterlund;GJPVX;;TRUE;demo_comp_cct_10000075;Contact;sv_SE;MNX11GYD4SD;TRUE;;;;
user_demo_comp_cct_10000076;Nova-Li Ekman;EGYEC;dima.kjellin@gant.com;TRUE;demo_comp_cct_10000076;Contact;sv_SE;AHL57AHP6LO;TRUE;;;;
user_demo_comp_cct_10000077;Leonard Mattisson;CKBEP;;TRUE;demo_comp_cct_10000077;Contact;sv_SE;MYS71RSN9ZO;TRUE;;;;
user_demo_comp_cct_10000078;Belle Vilhelmsson;GSCND;tryggve.svedlund@gant.com;TRUE;demo_comp_cct_10000078;Contact;sv_SE;OME99VMI4MN;TRUE;;;;
user_demo_comp_cct_10000079;Kent Vesterlund;XZVWQ;;TRUE;demo_comp_cct_10000079;Contact;sv_SE;DOI68MKO6PM;TRUE;;;;
user_demo_comp_cct_10000080;Alexandra Borg;IIRTC;;TRUE;demo_comp_cct_10000080;Contact;sv_SE;AIS74XLH7KX;TRUE;;;;
user_demo_comp_cct_10000081;Haley Hellsten;QZPTC;allis.forsberg@elgiganten.se;TRUE;demo_comp_cct_10000081;Contact;sv_SE;ZPP22AZB0VN;TRUE;;;;
user_demo_comp_cct_10000082;Melker Rönn;VKQST;;TRUE;demo_comp_cct_10000082;Contact;sv_SE;UGK61URP2BG;TRUE;;;;
user_demo_comp_cct_10000083;Therése Danielsson;RSZXK;teo.hakansson@nestlésverige.se;TRUE;demo_comp_cct_10000083;Contact;sv_SE;CWY50XIL5AY;TRUE;;;;
user_demo_comp_cct_10000084;Beda Rasmusson;JTYFC;;TRUE;demo_comp_cct_10000084;Contact;sv_SE;ACO05HBI8AT;TRUE;;;;
user_demo_comp_cct_10000085;Helen Kjellgren;AMFNO;;TRUE;demo_comp_cct_10000085;Contact;sv_SE;JLE52ICZ6LV;TRUE;;;;
user_demo_comp_cct_10000086;Jake Velander;ACWEC;;TRUE;demo_comp_cct_10000086;Contact;sv_SE;DTL56VDO7RR;TRUE;;;;
user_demo_comp_cct_10000087;Ester Roslund;IIZNI;charlotte.benjaminsson@nestlésverige.se;TRUE;demo_comp_cct_10000087;Contact;sv_SE;MKV23KBX5ML;TRUE;;;;
user_demo_comp_cct_10000088;Melina Birgersson;VYRBF;susanna.brink@handelsbanken.se;TRUE;demo_comp_cct_10000088;Contact;sv_SE;DAR37HSL3GG;TRUE;;;;
user_demo_comp_cct_10000089;Adel Melander;IMCLD;;TRUE;demo_comp_cct_10000089;Contact;sv_SE;AQR99DUU6YT;TRUE;;;;
user_demo_comp_cct_10000090;Zeynep Lagerqvist;SOOFE;;TRUE;demo_comp_cct_10000090;Contact;sv_SE;UPG02BPX4ED;TRUE;;;;
user_demo_comp_cct_10000091;Calle Hellman;TMYOG;lava.lundholm@geelysweden.com;TRUE;demo_comp_cct_10000091;Contact;sv_SE;APT81YJU4XI;TRUE;;;;
user_demo_comp_cct_10000092;Indra Broberg;XXUJQ;;TRUE;demo_comp_cct_10000092;Contact;sv_SE;LEW40JVD6DH;TRUE;;;;
user_demo_comp_cct_10000093;Reinhold Back;ADPNT;;TRUE;demo_comp_cct_10000093;Contact;sv_SE;BAU55PDJ5TD;TRUE;;;;
user_demo_comp_cct_10000094;Dima Kjellin;EWKQS;;TRUE;demo_comp_cct_10000094;Contact;sv_SE;XEI30LHI8DL;TRUE;;;;
user_demo_comp_cct_10000095;Enar Grundström;SZHKI;irja.olsen@alfalaval.se;TRUE;demo_comp_cct_10000095;Contact;sv_SE;ZZW51WDI5EQ;TRUE;;;;
user_demo_comp_cct_10000096;Tryggve Svedlund;JLQEP;abel.ålander@alfalaval.se;TRUE;demo_comp_cct_10000096;Contact;sv_SE;RZU50OLO8ZP;TRUE;;;;
user_demo_comp_cct_10000097;Einar Thörn;AQZTO;carl.holgersson@alfalaval.se;TRUE;demo_comp_cct_10000097;Contact;sv_SE;KCE53LUO6SB;TRUE;;;;
user_demo_comp_cct_10000098;Kitty Brodin;UREAU;;TRUE;demo_comp_cct_10000098;Contact;sv_SE;QOD63LNF1XQ;TRUE;;;;
user_demo_comp_cct_10000099;Allis Forsberg;HUTBQ;mathilda.loven@alfalaval.se;TRUE;demo_comp_cct_10000099;Contact;sv_SE;WDM53EUN6UQ;TRUE;;;;
user_demo_comp_cct_10000100;Patrick Freij;LXLDG;grace.sander@stadium.se;TRUE;demo_comp_cct_10000100;Contact;sv_SE;RKO14VEL2LY;TRUE;;;;
user_demo_comp_cct_10000101;Teo Håkansson;TBXWG;;TRUE;demo_comp_cct_10000101;Contact;sv_SE;TSV47YYP3IO;TRUE;;;;
user_demo_comp_cct_10000102;Malin Vilhelmsson;ZXUYH;svea.frojd@stadium.se;TRUE;demo_comp_cct_10000102;Contact;sv_SE;YKV01HEN4AF;TRUE;;;;
user_demo_comp_cct_10000103;Nicolas Söderblom;GZYQD;irem.vilhelmsson@ratos.com;TRUE;demo_comp_cct_10000103;Contact;sv_SE;VLT18AUB1CY;TRUE;;;;
user_demo_comp_cct_10000104;Brian Elfström;ZXYRG;;TRUE;demo_comp_cct_10000104;Contact;sv_SE;WOA69WVJ5VG;TRUE;;;;
user_demo_comp_cct_10000105;Charlotte Benjaminsson;UAUAC;;TRUE;demo_comp_cct_10000105;Contact;sv_SE;RCZ86GZB3RW;TRUE;;;;
user_demo_comp_cct_10000106;Susanna Brink;VHWQT;jacob.östrom@ratos.com;TRUE;demo_comp_cct_10000106;Contact;sv_SE;HSB74KCC9CR;TRUE;;;;
user_demo_comp_cct_10000107;Zelda Fridh;BTLZS;tommy.blomkvist@gekas.com;TRUE;demo_comp_cct_10000107;Contact;sv_SE;EAI15YXU0VC;TRUE;;;;
user_demo_comp_cct_10000108;Tyra Söderlind;EFRMI;adina.sandstrom@gekas.com;TRUE;demo_comp_cct_10000108;Contact;sv_SE;PVI36TIU5XW;TRUE;;;;
user_demo_comp_cct_10000109;Lava Lundholm;TUNWD;;TRUE;demo_comp_cct_10000109;Contact;sv_SE;WYE83XKF9YR;TRUE;;;;
user_demo_comp_cct_10000110;Gerhard Linde;EJERZ;marcus.vik@gekas.com;TRUE;demo_comp_cct_10000110;Contact;sv_SE;NNA41OFQ0WX;TRUE;;;;
user_demo_comp_cct_10000111;Nikki Åsberg;UGIWI;;TRUE;demo_comp_cct_10000111;Contact;sv_SE;QPE86XHM2KK;TRUE;;;;
user_demo_comp_cct_10000112;Ted Lövgren;DRBZO;;TRUE;demo_comp_cct_10000112;Contact;sv_SE;PFA33QTX1QY;TRUE;;;;
user_demo_comp_cct_10000113;Irja Olsén;ALVMB;;TRUE;demo_comp_cct_10000113;Contact;sv_SE;OLP91YHR4TT;TRUE;;;;
user_demo_comp_cct_10000114;Abel Ålander;ZLWNG;;TRUE;demo_comp_cct_10000114;Contact;sv_SE;LGH22ULR7EL;TRUE;;;;
user_demo_comp_cct_10000115;Carl Holgersson;DBGET;sigge.nyqvist@medaaktieolag.se;TRUE;demo_comp_cct_10000115;Contact;sv_SE;GEC28CLR8PW;TRUE;;;;
user_demo_comp_cct_10000116;Emelia Kallin;TIJGB;;TRUE;demo_comp_cct_10000116;Contact;sv_SE;ENJ97EBG1DR;TRUE;;;;
user_demo_comp_cct_10000117;Mathilda Lovén;TEEFP;;TRUE;demo_comp_cct_10000117;Contact;sv_SE;XPS01KCP1CS;TRUE;;;;
user_demo_comp_cct_10000118;Grace Sander;XSFZL;isac.rasmussen@medaaktieolag.se;TRUE;demo_comp_cct_10000118;Contact;sv_SE;FIR67VZS3EY;TRUE;;;;
user_demo_comp_cct_10000119;Beatrice Ling;YKICH;;TRUE;demo_comp_cct_10000119;Contact;sv_SE;NOY00SHT9VX;TRUE;;;;
user_demo_comp_cct_10000120;Svea Fröjd;IDVKF;;TRUE;demo_comp_cct_10000120;Contact;sv_SE;FSR42DVN5SM;TRUE;;;;
user_demo_comp_cct_10000121;Irem Vilhelmsson;XXZJG;;TRUE;demo_comp_cct_10000121;Contact;sv_SE;VTE43YSC5UP;TRUE;;;;
user_demo_comp_cct_10000122;Said Strandberg;WSWWJ;jamie.karlen@maxhotell-ochrestauranginvest.se;TRUE;demo_comp_cct_10000122;Contact;sv_SE;USD82KST0EH;TRUE;;;;
user_demo_comp_cct_10000123;Valdemar Grip;ILHDD;;TRUE;demo_comp_cct_10000123;Contact;sv_SE;SBK17KQO7SI;TRUE;;;;
user_demo_comp_cct_10000124;Jacob Öström;FFUXZ;ville.cederberg@samsungelectronicsnordic.se;TRUE;demo_comp_cct_10000124;Contact;sv_SE;ENO91SPZ7YU;TRUE;;;;
user_demo_comp_cct_10000125;Tommy Blomkvist;LYKDX;;TRUE;demo_comp_cct_10000125;Contact;sv_SE;CFC96SWS5EU;TRUE;;;;
user_demo_comp_cct_10000126;Adina Sandström;YCKFS;;TRUE;demo_comp_cct_10000126;Contact;sv_SE;VJG89AMM9WV;TRUE;;;;
user_demo_comp_cct_10000127;Diana Selberg;ENAGW;;TRUE;demo_comp_cct_10000127;Contact;sv_SE;TGZ45NYI5PD;TRUE;;;;
user_demo_comp_cct_10000128;Marcus Vik;XSREA;lejla.wennerberg@fordmotorcompany.se;TRUE;demo_comp_cct_10000128;Contact;sv_SE;ANK48XNQ2WO;TRUE;;;;
user_demo_comp_cct_10000129;Kristian Svärd;ADXJY;;TRUE;demo_comp_cct_10000129;Contact;sv_SE;RFR81BMC9QT;TRUE;;;;
user_demo_comp_cct_10000130;Folke Roth;ABYOP;;TRUE;demo_comp_cct_10000130;Contact;sv_SE;JGW25EMK5EZ;TRUE;;;;
user_demo_comp_cct_10000131;Aleksander Klang;UBAEI;;TRUE;demo_comp_cct_10000131;Contact;sv_SE;KEV29YNL1KV;TRUE;;;;
user_demo_comp_cct_10000132;Malcolm Abrahamsson;DVGLE;muhammed.lofberg@ekmanco.se;TRUE;demo_comp_cct_10000132;Contact;sv_SE;QKY42IYY2TU;TRUE;;;;
user_demo_comp_cct_10000133;Sigge Nyqvist;ZJLRH;reine.malm@ekmanco.se;TRUE;demo_comp_cct_10000133;Contact;sv_SE;BVU50DKB0QI;TRUE;;;;
user_demo_comp_cct_10000134;Iza Frid;AIGSK;;TRUE;demo_comp_cct_10000134;Contact;sv_SE;XIT20WNV1KB;TRUE;;;;
user_demo_comp_cct_10000135;Aina Davidsson;AWVKA;;TRUE;demo_comp_cct_10000135;Contact;sv_SE;YAS31MKA5OU;TRUE;;;;
user_demo_comp_cct_10000136;Isac Rasmussen;XQXNE;havin.sandqvist@hectorrailholding.se;TRUE;demo_comp_cct_10000136;Contact;sv_SE;QKC37WNT9MQ;TRUE;;;;
user_demo_comp_cct_10000137;Salma Bengtsson;KTAJF;troy.berglin@hectorrailholding.se;TRUE;demo_comp_cct_10000137;Contact;sv_SE;NRA03OVF8XR;TRUE;;;;
user_demo_comp_cct_10000138;Eleonora Zander;BQVCS;;TRUE;demo_comp_cct_10000138;Contact;sv_SE;YTR36VXR3MG;TRUE;;;;
user_demo_comp_cct_10000139;Tess Wendel;TMKRD;;TRUE;demo_comp_cct_10000139;Contact;sv_SE;NGV36JZP4TF;TRUE;;;;
user_demo_comp_cct_10000140;Jamie Karlén;VHWWC;adèle.ronnback@andershedininvest.com;TRUE;demo_comp_cct_10000140;Contact;sv_SE;AON99HGF2DS;TRUE;;;;
user_demo_comp_cct_10000141;Xavier Johnsson;DXJOQ;melvin.svensk@andershedininvest.com;TRUE;demo_comp_cct_10000141;Contact;sv_SE;GGB70DMM0HO;TRUE;;;;
user_demo_comp_cct_10000142;Ville Cederberg;CUZND;;TRUE;demo_comp_cct_10000142;Contact;sv_SE;HKH21WNA4PK;TRUE;;;;
user_demo_comp_cct_10000143;Billy Glad;JTZBI;;TRUE;demo_comp_cct_10000143;Contact;sv_SE;JQH58CVV1ZP;TRUE;;;;
user_demo_comp_cct_10000144;Nikolaj Fagerström;NHEDF;;TRUE;demo_comp_cct_10000144;Contact;sv_SE;HAO82XOI1FY;TRUE;;;;
user_demo_comp_cct_10000145;Tore Lindström;FTBQC;sabina.kack@radissonhospitality.se;TRUE;demo_comp_cct_10000145;Contact;sv_SE;PJO77WKZ1WK;TRUE;;;;
user_demo_comp_cct_10000146;Lejla Wennerberg;XRHJH;;TRUE;demo_comp_cct_10000146;Contact;sv_SE;DFZ56FMR1OG;TRUE;;;;
user_demo_comp_cct_10000147;Maija Hallman;CSZXM;;TRUE;demo_comp_cct_10000147;Contact;sv_SE;PWC74SKX9EC;TRUE;;;;
user_demo_comp_cct_10000148;Seth Håll;PVBGE;;TRUE;demo_comp_cct_10000148;Contact;sv_SE;CON83AMQ1PD;TRUE;;;;
user_demo_comp_cct_10000149;Amelia Lindroth;EQKOH;david.carlen@byggmaxgroup.com;TRUE;demo_comp_cct_10000149;Contact;sv_SE;ERM28LHO0NA;TRUE;;;;
user_demo_comp_cct_10000150;Muhammed Löfberg;HQOJQ;;TRUE;demo_comp_cct_10000150;Contact;sv_SE;SCP04MLO8FA;TRUE;;;;
user_demo_comp_cct_10000151;Reine Malm;RIIQY;stefan.haglund@zerochaos.se;TRUE;demo_comp_cct_10000151;Contact;sv_SE;WVD81NBU0ON;TRUE;;;;
user_demo_comp_cct_10000152;Manne Wallén;GSMVG;;TRUE;demo_comp_cct_10000152;Contact;sv_SE;LCT70WSN8RM;TRUE;;;;
user_demo_comp_cct_10000153;Leiah Appelqvist;GJOKZ;aprilia.dahlstrom@zerochaos.se;TRUE;demo_comp_cct_10000153;Contact;sv_SE;XZG88MAZ4JR;TRUE;;;;
user_demo_comp_cct_10000154;Havin Sandqvist;IYEYK;camilla.ahlstrom@zerochaos.se;TRUE;demo_comp_cct_10000154;Contact;sv_SE;AYA49LKF2IJ;TRUE;;;;
user_demo_comp_cct_10000155;Troy Berglin;CGYOQ;jill.folkesson@mycronic.se;TRUE;demo_comp_cct_10000155;Contact;sv_SE;YDR81ZIB8AI;TRUE;;;;
user_demo_comp_cct_10000156;Matilda Bryngelsson;RPIQP;;TRUE;demo_comp_cct_10000156;Contact;sv_SE;PWH46CGK2MG;TRUE;;;;
user_demo_comp_cct_10000157;Towa Bengtsson;VUJET;omar.longstrom@mycronic.se;TRUE;demo_comp_cct_10000157;Contact;sv_SE;EHT83JLF4EP;TRUE;;;;
